Instance,Terminal,Layer,X location,Y location,Voltage
_61_,VPWR,li1,25.0700,24.4800,1.799997
_60_,VPWR,li1,19.5500,29.9200,1.799994
_59_,VPWR,li1,29.6700,24.4800,1.799997
_58_,VPWR,li1,25.9900,13.6000,1.799991
_57_,VPWR,li1,21.8500,19.0400,1.799996
_56_,VPWR,li1,17.2500,13.6000,1.799989
_55_,VPWR,li1,10.3500,13.6000,1.799989
_54_,VPWR,li1,13.8000,13.6000,1.799989
_53_,VPWR,li1,17.4800,19.0400,1.799995
_52_,VPWR,li1,24.1500,19.0400,1.799995
_51_,VPWR,li1,21.3900,13.6000,1.799992
_50_,VPWR,li1,26.2200,13.6000,1.799991
_49_,VPWR,li1,26.9100,19.0400,1.799994
_48_,VPWR,li1,29.2100,13.6000,1.799990
_47_,VPWR,li1,28.2900,13.6000,1.799990
_46_,VPWR,li1,23.2300,13.6000,1.799991
_45_,VPWR,li1,14.0300,13.6000,1.799989
_44_,VPWR,li1,8.0500,13.6000,1.799989
_43_,VPWR,li1,12.6500,19.0400,1.799994
_42_,VPWR,li1,8.0500,19.0400,1.799994
_41_,VPWR,li1,8.0500,19.0400,1.799994
_40_,VPWR,li1,10.3500,19.0400,1.799994
_39_,VPWR,li1,9.8900,13.6000,1.799989
