Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_57,VGND,li1,32.4300,43.5200,0.000008
FILLER_11_55,VGND,li1,31.0500,43.5200,0.000007
FILLER_11_48,VGND,li1,28.5200,43.5200,0.000006
FILLER_11_42,VGND,li1,25.5300,43.5200,0.000005
FILLER_11_34,VGND,li1,22.0800,43.5200,0.000006
FILLER_11_29,VGND,li1,19.3200,43.5200,0.000006
FILLER_11_27,VGND,li1,18.1700,43.5200,0.000006
FILLER_11_23,VGND,li1,16.3300,43.5200,0.000006
FILLER_11_15,VGND,li1,14.2600,43.5200,0.000006
FILLER_11_3,VGND,li1,9.6600,43.5200,0.000006
FILLER_10_62,VGND,li1,34.5000,38.0800,0.000009
FILLER_10_45,VGND,li1,26.4500,38.0800,0.000007
FILLER_10_41,VGND,li1,24.6100,38.0800,0.000007
FILLER_10_37,VGND,li1,23.4600,38.0800,0.000007
FILLER_10_33,VGND,li1,20.9300,38.0800,0.000008
FILLER_10_29,VGND,li1,19.7800,38.0800,0.000008
FILLER_10_27,VGND,li1,18.1700,38.0800,0.000008
FILLER_10_19,VGND,li1,16.1000,38.0800,0.000009
FILLER_10_7,VGND,li1,11.5000,38.0800,0.000010
FILLER_9_66,VGND,li1,36.3400,38.0800,0.000010
FILLER_9_24,VGND,li1,16.7900,38.0800,0.000009
FILLER_9_18,VGND,li1,15.1800,38.0800,0.000009
FILLER_9_6,VGND,li1,11.0400,38.0800,0.000010
FILLER_8_66,VGND,li1,36.3400,32.6400,0.000004
FILLER_8_45,VGND,li1,26.4500,32.6400,0.000003
FILLER_8_39,VGND,li1,23.6900,32.6400,0.000003
FILLER_8_35,VGND,li1,22.5400,32.6400,0.000003
FILLER_8_29,VGND,li1,19.0900,32.6400,0.000004
FILLER_8_24,VGND,li1,17.4800,32.6400,0.000005
FILLER_8_3,VGND,li1,7.5900,32.6400,0.000005
FILLER_7_60,VGND,li1,33.5800,32.6400,0.000004
FILLER_7_50,VGND,li1,29.9000,32.6400,0.000003
FILLER_7_38,VGND,li1,25.7600,32.6400,0.000003
FILLER_7_26,VGND,li1,20.2400,32.6400,0.000004
FILLER_7_12,VGND,li1,11.2700,32.6400,0.000005
FILLER_7_6,VGND,li1,9.6600,32.6400,0.000005
FILLER_6_61,VGND,li1,34.2700,27.2000,0.000003
FILLER_6_53,VGND,li1,31.7400,27.2000,0.000003
FILLER_6_41,VGND,li1,27.1400,27.2000,0.000002
FILLER_6_29,VGND,li1,21.6200,27.2000,0.000002
FILLER_6_26,VGND,li1,17.9400,27.2000,0.000002
FILLER_6_18,VGND,li1,15.6400,27.2000,0.000002
FILLER_6_6,VGND,li1,11.0400,27.2000,0.000002
FILLER_5_63,VGND,li1,34.7300,27.2000,0.000003
FILLER_5_57,VGND,li1,33.1200,27.2000,0.000003
FILLER_5_54,VGND,li1,30.8200,27.2000,0.000003
FILLER_5_42,VGND,li1,27.6000,27.2000,0.000002
FILLER_5_30,VGND,li1,22.0800,27.2000,0.000002
FILLER_5_18,VGND,li1,16.5600,27.2000,0.000002
FILLER_5_6,VGND,li1,11.0400,27.2000,0.000002
FILLER_4_64,VGND,li1,35.1900,21.7600,0.000004
FILLER_4_58,VGND,li1,33.5800,21.7600,0.000004
FILLER_4_53,VGND,li1,30.3600,21.7600,0.000004
FILLER_4_41,VGND,li1,27.1400,21.7600,0.000004
FILLER_4_33,VGND,li1,20.9300,21.7600,0.000005
FILLER_4_29,VGND,li1,19.7800,21.7600,0.000005
FILLER_3_65,VGND,li1,36.1100,21.7600,0.000004
FILLER_3_46,VGND,li1,27.3700,21.7600,0.000004
FILLER_3_38,VGND,li1,24.8400,21.7600,0.000004
FILLER_3_15,VGND,li1,12.6500,21.7600,0.000006
FILLER_3_3,VGND,li1,7.3600,21.7600,0.000006
FILLER_2_64,VGND,li1,35.1900,16.3200,0.000002
