Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_23_141,VGND,li1,70.8400,76.1600,0.000111
FILLER_23_121,VGND,li1,61.6400,76.1600,0.000108
FILLER_23_113,VGND,li1,59.3400,76.1600,0.000107
FILLER_23_111,VGND,li1,56.8100,76.1600,0.000104
FILLER_23_107,VGND,li1,54.9700,76.1600,0.000103
FILLER_23_85,VGND,li1,45.0800,76.1600,0.000092
FILLER_23_55,VGND,li1,31.0500,76.1600,0.000061
FILLER_23_43,VGND,li1,26.6800,76.1600,0.000048
FILLER_23_34,VGND,li1,22.5400,76.1600,0.000044
FILLER_23_29,VGND,li1,19.3200,76.1600,0.000049
FILLER_23_26,VGND,li1,17.9400,76.1600,0.000049
FILLER_23_22,VGND,li1,15.8700,76.1600,0.000052
FILLER_23_14,VGND,li1,13.8000,76.1600,0.000054
FILLER_22_141,VGND,li1,70.8400,70.7200,0.000206
FILLER_22_131,VGND,li1,66.0100,70.7200,0.000205
FILLER_22_105,VGND,li1,55.2000,70.7200,0.000179
FILLER_22_63,VGND,li1,34.7300,70.7200,0.000119
FILLER_22_58,VGND,li1,32.4300,70.7200,0.000109
FILLER_22_37,VGND,li1,22.7700,70.7200,0.000078
FILLER_21_122,VGND,li1,61.8700,70.7200,0.000198
FILLER_21_113,VGND,li1,57.9600,70.7200,0.000190
FILLER_21_111,VGND,li1,56.8100,70.7200,0.000185
FILLER_21_100,VGND,li1,51.7500,70.7200,0.000171
FILLER_21_96,VGND,li1,50.6000,70.7200,0.000171
FILLER_21_89,VGND,li1,46.9200,70.7200,0.000161
FILLER_21_82,VGND,li1,43.7000,70.7200,0.000148
FILLER_21_57,VGND,li1,33.1200,70.7200,0.000109
FILLER_21_53,VGND,li1,30.5900,70.7200,0.000101
FILLER_21_42,VGND,li1,26.2200,70.7200,0.000074
FILLER_21_35,VGND,li1,22.0800,70.7200,0.000083
FILLER_21_23,VGND,li1,16.5600,70.7200,0.000090
FILLER_21_15,VGND,li1,14.2600,70.7200,0.000093
FILLER_21_7,VGND,li1,8.9700,70.7200,0.000098
FILLER_20_141,VGND,li1,70.8400,65.2800,0.000120
FILLER_20_129,VGND,li1,65.0900,65.2800,0.000117
FILLER_20_111,VGND,li1,57.9600,65.2800,0.000109
FILLER_20_99,VGND,li1,53.8200,65.2800,0.000104
FILLER_20_90,VGND,li1,48.3000,65.2800,0.000095
FILLER_20_76,VGND,li1,42.3200,65.2800,0.000085
FILLER_20_45,VGND,li1,26.4500,65.2800,0.000043
FILLER_20_39,VGND,li1,24.8400,65.2800,0.000043
FILLER_20_35,VGND,li1,21.8500,65.2800,0.000048
FILLER_20_29,VGND,li1,20.2400,65.2800,0.000048
FILLER_20_27,VGND,li1,18.1700,65.2800,0.000051
FILLER_20_23,VGND,li1,17.0200,65.2800,0.000051
FILLER_20_16,VGND,li1,13.8000,65.2800,0.000053
FILLER_20_6,VGND,li1,9.2000,65.2800,0.000055
FILLER_19_130,VGND,li1,66.0100,65.2800,0.000119
FILLER_19_113,VGND,li1,57.9600,65.2800,0.000109
FILLER_19_100,VGND,li1,54.2800,65.2800,0.000104
FILLER_19_76,VGND,li1,43.2400,65.2800,0.000085
FILLER_19_72,VGND,li1,38.8700,65.2800,0.000075
FILLER_19_66,VGND,li1,37.2600,65.2800,0.000075
FILLER_19_57,VGND,li1,31.9700,65.2800,0.000061
FILLER_19_55,VGND,li1,31.0500,65.2800,0.000061
FILLER_19_47,VGND,li1,28.9800,65.2800,0.000055
FILLER_19_38,VGND,li1,23.4600,65.2800,0.000045
FILLER_19_31,VGND,li1,20.2400,65.2800,0.000048
FILLER_18_141,VGND,li1,70.8400,59.8400,0.000298
FILLER_18_130,VGND,li1,66.0100,59.8400,0.000294
FILLER_18_113,VGND,li1,58.8800,59.8400,0.000284
FILLER_18_70,VGND,li1,37.9500,59.8400,0.000196
FILLER_18_42,VGND,li1,25.3000,59.8400,0.000101
FILLER_18_33,VGND,li1,21.6200,59.8400,0.000104
FILLER_18_25,VGND,li1,17.7100,59.8400,0.000109
FILLER_18_17,VGND,li1,13.5700,59.8400,0.000114
FILLER_18_6,VGND,li1,9.6600,59.8400,0.000117
FILLER_17_121,VGND,li1,61.6400,59.8400,0.000289
FILLER_17_84,VGND,li1,44.3900,59.8400,0.000232
FILLER_17_80,VGND,li1,43.2400,59.8400,0.000232
FILLER_17_52,VGND,li1,30.3600,59.8400,0.000155
FILLER_17_44,VGND,li1,26.6800,59.8400,0.000126
FILLER_17_33,VGND,li1,20.9300,59.8400,0.000107
FILLER_17_14,VGND,li1,13.3400,59.8400,0.000114
FILLER_17_7,VGND,li1,8.9700,59.8400,0.000117
FILLER_16_141,VGND,li1,70.8400,54.4000,0.000100
FILLER_16_138,VGND,li1,69.4600,54.4000,0.000100
FILLER_16_131,VGND,li1,66.0100,54.4000,0.000100
FILLER_16_124,VGND,li1,62.7900,54.4000,0.000099
FILLER_16_120,VGND,li1,61.6400,54.4000,0.000099
FILLER_16_114,VGND,li1,58.1900,54.4000,0.000096
FILLER_16_108,VGND,li1,56.5800,54.4000,0.000095
FILLER_16_85,VGND,li1,45.3100,54.4000,0.000078
FILLER_16_76,VGND,li1,42.3200,54.4000,0.000075
FILLER_16_64,VGND,li1,37.7200,54.4000,0.000066
FILLER_16_29,VGND,li1,19.3200,54.4000,0.000053
FILLER_16_26,VGND,li1,17.9400,54.4000,0.000053
FILLER_16_22,VGND,li1,15.8700,54.4000,0.000054
FILLER_16_18,VGND,li1,14.7200,54.4000,0.000055
FILLER_15_139,VGND,li1,69.6900,54.4000,0.000100
FILLER_15_109,VGND,li1,56.3500,54.4000,0.000095
FILLER_15_101,VGND,li1,52.2100,54.4000,0.000089
FILLER_15_97,VGND,li1,50.3700,54.4000,0.000087
FILLER_15_93,VGND,li1,49.2200,54.4000,0.000087
FILLER_15_81,VGND,li1,45.5400,54.4000,0.000078
FILLER_15_69,VGND,li1,40.0200,54.4000,0.000071
