Instance,Terminal,Layer,X location,Y location,Voltage
clkbuf_1_0__f_clk,VGND,li1,30.3600,16.3200,0.000032
clkbuf_0_clk,VGND,li1,26.2200,32.6400,0.000038
output17,VGND,li1,41.8600,38.0800,0.000027
output16,VGND,li1,36.8000,48.9600,0.000018
output15,VGND,li1,20.7000,48.9600,0.000013
output14,VGND,li1,41.8600,32.6400,0.000055
output13,VGND,li1,7.8200,27.2000,0.000033
output12,VGND,li1,23.9200,10.8800,0.000005
output11,VGND,li1,41.8600,16.3200,0.000036
output10,VGND,li1,41.8600,21.7600,0.000021
input9,VGND,li1,41.4000,43.5200,0.000045
input8,VGND,li1,42.0900,38.0800,0.000027
input7,VGND,li1,29.6700,48.9600,0.000015
input6,VGND,li1,23.6900,48.9600,0.000012
input5,VGND,li1,42.0900,27.2000,0.000026
input4,VGND,li1,9.4300,27.2000,0.000032
input3,VGND,li1,20.4700,10.8800,0.000006
input2,VGND,li1,30.1300,10.8800,0.000006
input1,VGND,li1,38.8700,27.2000,0.000026
TAP_TAPCELL_ROW_13_43,VGND,li1,31.5100,48.6680,0.000016
TAP_TAPCELL_ROW_13_42,VGND,li1,18.6300,48.6680,0.000013
TAP_TAPCELL_ROW_12_41,VGND,li1,18.6300,43.8110,0.000039
TAP_TAPCELL_ROW_11_40,VGND,li1,31.5100,43.2280,0.000040
TAP_TAPCELL_ROW_10_39,VGND,li1,18.6300,38.3710,0.000017
TAP_TAPCELL_ROW_9_38,VGND,li1,31.5100,37.7880,0.000020
TAP_TAPCELL_ROW_8_37,VGND,li1,18.6300,32.9310,0.000044
TAP_TAPCELL_ROW_7_36,VGND,li1,31.5100,32.3480,0.000046
TAP_TAPCELL_ROW_6_35,VGND,li1,18.6300,27.4910,0.000026
TAP_TAPCELL_ROW_5_34,VGND,li1,31.5100,26.9080,0.000023
TAP_TAPCELL_ROW_4_33,VGND,li1,18.6300,22.0510,0.000018
TAP_TAPCELL_ROW_3_32,VGND,li1,31.5100,21.4680,0.000019
TAP_TAPCELL_ROW_2_31,VGND,li1,18.6300,16.6110,0.000024
TAP_TAPCELL_ROW_1_30,VGND,li1,31.5100,16.0280,0.000033
TAP_TAPCELL_ROW_0_29,VGND,li1,31.5100,11.1710,0.000006
TAP_TAPCELL_ROW_0_28,VGND,li1,18.6300,11.1710,0.000006
PHY_EDGE_ROW_13_Left_27,VGND,li1,6.2100,48.9600,0.000013
PHY_EDGE_ROW_12_Left_26,VGND,li1,6.2100,43.5200,0.000042
PHY_EDGE_ROW_11_Left_25,VGND,li1,6.2100,43.5200,0.000042
PHY_EDGE_ROW_10_Left_24,VGND,li1,6.2100,38.0800,0.000017
PHY_EDGE_ROW_9_Left_23,VGND,li1,6.2100,38.0800,0.000017
PHY_EDGE_ROW_8_Left_22,VGND,li1,6.2100,32.6400,0.000047
PHY_EDGE_ROW_7_Left_21,VGND,li1,6.2100,32.6400,0.000047
PHY_EDGE_ROW_6_Left_20,VGND,li1,6.2100,27.2000,0.000033
PHY_EDGE_ROW_5_Left_19,VGND,li1,6.2100,27.2000,0.000033
PHY_EDGE_ROW_4_Left_18,VGND,li1,6.2100,21.7600,0.000021
PHY_EDGE_ROW_3_Left_17,VGND,li1,6.2100,21.7600,0.000021
PHY_EDGE_ROW_2_Left_16,VGND,li1,6.2100,16.3200,0.000024
PHY_EDGE_ROW_1_Left_15,VGND,li1,6.2100,16.3200,0.000024
PHY_EDGE_ROW_0_Left_14,VGND,li1,6.2100,10.8800,0.000006
PHY_EDGE_ROW_13_Right_13,VGND,li1,43.4700,48.9600,0.000018
PHY_EDGE_ROW_12_Right_12,VGND,li1,43.4700,43.5200,0.000045
PHY_EDGE_ROW_11_Right_11,VGND,li1,43.4700,43.5200,0.000045
PHY_EDGE_ROW_10_Right_10,VGND,li1,43.4700,38.0800,0.000027
PHY_EDGE_ROW_9_Right_9,VGND,li1,43.4700,38.0800,0.000027
PHY_EDGE_ROW_8_Right_8,VGND,li1,43.4700,32.6400,0.000055
PHY_EDGE_ROW_7_Right_7,VGND,li1,43.4700,32.6400,0.000055
PHY_EDGE_ROW_6_Right_6,VGND,li1,43.4700,27.2000,0.000026
PHY_EDGE_ROW_5_Right_5,VGND,li1,43.4700,27.2000,0.000026
PHY_EDGE_ROW_4_Right_4,VGND,li1,43.4700,21.7600,0.000021
PHY_EDGE_ROW_3_Right_3,VGND,li1,43.4700,21.7600,0.000021
PHY_EDGE_ROW_2_Right_2,VGND,li1,43.4700,16.3200,0.000036
PHY_EDGE_ROW_1_Right_1,VGND,li1,43.4700,16.3200,0.000036
PHY_EDGE_ROW_0_Right_0,VGND,li1,43.4700,10.8800,0.000006
_99_,VGND,li1,36.8000,32.6400,0.000053
_98_,VGND,li1,37.2600,43.5200,0.000044
_97_,VGND,li1,13.8000,43.5200,0.000042
_96_,VGND,li1,29.4400,21.7600,0.000019
_95_,VGND,li1,11.5000,32.6400,0.000047
_94_,VGND,li1,13.3400,21.7600,0.000021
_93_,VGND,li1,38.1800,16.3200,0.000035
_92_,VGND,li1,38.1800,27.2000,0.000026
_91_,VGND,li1,42.0900,32.6400,0.000055
_90_,VGND,li1,38.4100,43.5200,0.000044
_89_,VGND,li1,15.4100,43.5200,0.000041
_88_,VGND,li1,30.1300,27.2000,0.000022
_87_,VGND,li1,13.1100,32.6400,0.000047
_86_,VGND,li1,18.6300,21.7600,0.000018
_85_,VGND,li1,40.2500,10.8800,0.000006
_84_,VGND,li1,36.1100,21.7600,0.000021
_83_,VGND,li1,38.4100,21.7600,0.000021
_82_,VGND,li1,17.7100,32.6400,0.000044
_81_,VGND,li1,19.5500,27.2000,0.000024
_80_,VGND,li1,20.4700,16.3200,0.000024
_79_,VGND,li1,26.2200,16.3200,0.000028
_78_,VGND,li1,32.8900,10.8800,0.000006
_77_,VGND,li1,32.6600,16.3200,0.000034
_76_,VGND,li1,30.5900,32.6400,0.000046
_75_,VGND,li1,39.3300,38.0800,0.000025
_74_,VGND,li1,26.6800,38.0800,0.000015
_73_,VGND,li1,29.4400,38.0800,0.000018
_72_,VGND,li1,26.2200,38.0800,0.000015
_71_,VGND,li1,30.5900,43.5200,0.000040
_70_,VGND,li1,26.9100,43.5200,0.000037
_69_,VGND,li1,27.6000,48.9600,0.000014
_68_,VGND,li1,24.6100,43.5200,0.000036
_67_,VGND,li1,23.2300,43.5200,0.000036
_66_,VGND,li1,20.4700,38.0800,0.000017
_65_,VGND,li1,21.3900,38.0800,0.000017
_64_,VGND,li1,23.2300,38.0800,0.000016
_63_,VGND,li1,20.4700,43.5200,0.000038
_62_,VGND,li1,21.8500,43.5200,0.000038
_61_,VGND,li1,26.4500,27.2000,0.000021
_60_,VGND,li1,20.2400,27.2000,0.000024
_59_,VGND,li1,21.8500,27.2000,0.000022
_58_,VGND,li1,23.6900,27.2000,0.000020
_57_,VGND,li1,14.9500,27.2000,0.000028
_56_,VGND,li1,12.6500,27.2000,0.000030
_55_,VGND,li1,23.2300,16.3200,0.000024
_54_,VGND,li1,33.3500,21.7600,0.000020
_53_,VGND,li1,40.2500,21.7600,0.000021
_52_,VGND,li1,30.5900,16.3200,0.000033
_51_,VGND,li1,35.6500,16.3200,0.000035
_50_,VGND,li1,28.7500,16.3200,0.000032
_49_,VGND,li1,24.1500,16.3200,0.000023
_48_,VGND,li1,20.0100,21.7600,0.000017
_47_,VGND,li1,22.3100,16.3200,0.000024
_46_,VGND,li1,11.2700,27.2000,0.000030
_45_,VGND,li1,25.5300,27.2000,0.000021
_44_,VGND,li1,29.2100,27.2000,0.000022
_43_,VGND,li1,31.0500,27.2000,0.000023
_42_,VGND,li1,40.2500,27.2000,0.000026
