Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_20_82,VGND,li1,43.7000,65.2800,0.000172
FILLER_20_52,VGND,li1,29.6700,65.2800,0.000111
FILLER_20_32,VGND,li1,21.1600,65.2800,0.000091
FILLER_20_26,VGND,li1,17.9400,65.2800,0.000098
FILLER_20_22,VGND,li1,15.8700,65.2800,0.000103
FILLER_19_111,VGND,li1,56.8100,65.2800,0.000197
FILLER_19_97,VGND,li1,50.3700,65.2800,0.000190
FILLER_19_57,VGND,li1,32.2000,65.2800,0.000120
FILLER_19_28,VGND,li1,18.6300,65.2800,0.000098
FILLER_18_92,VGND,li1,48.3000,59.8400,0.000120
FILLER_18_67,VGND,li1,36.5700,59.8400,0.000090
FILLER_18_41,VGND,li1,24.8400,59.8400,0.000059
FILLER_18_18,VGND,li1,14.2600,59.8400,0.000068
FILLER_18_3,VGND,li1,7.3600,59.8400,0.000070
FILLER_17_119,VGND,li1,60.4900,59.8400,0.000133
FILLER_17_72,VGND,li1,39.1000,59.8400,0.000097
FILLER_17_34,VGND,li1,21.6200,59.8400,0.000062
FILLER_16_103,VGND,li1,53.1300,54.4000,0.000238
FILLER_16_85,VGND,li1,44.8500,54.4000,0.000208
FILLER_16_83,VGND,li1,43.9300,54.4000,0.000208
FILLER_16_67,VGND,li1,36.8000,54.4000,0.000176
FILLER_16_60,VGND,li1,33.3500,54.4000,0.000156
FILLER_16_23,VGND,li1,16.5600,54.4000,0.000109
FILLER_15_72,VGND,li1,38.8700,54.4000,0.000185
FILLER_15_62,VGND,li1,34.5000,54.4000,0.000156
FILLER_15_54,VGND,li1,30.8200,54.4000,0.000145
FILLER_15_42,VGND,li1,25.3000,54.4000,0.000097
FILLER_15_29,VGND,li1,19.0900,54.4000,0.000106
FILLER_15_13,VGND,li1,12.1900,54.4000,0.000115
FILLER_14_112,VGND,li1,57.5000,48.9600,0.000125
FILLER_14_82,VGND,li1,43.7000,48.9600,0.000102
FILLER_14_74,VGND,li1,39.7900,48.9600,0.000092
FILLER_14_29,VGND,li1,19.3200,48.9600,0.000053
FILLER_14_23,VGND,li1,16.5600,48.9600,0.000055
FILLER_14_18,VGND,li1,14.2600,48.9600,0.000056
FILLER_13_116,VGND,li1,59.1100,48.9600,0.000127
FILLER_13_86,VGND,li1,45.3100,48.9600,0.000102
FILLER_13_80,VGND,li1,43.7000,48.9600,0.000102
FILLER_13_68,VGND,li1,39.5600,48.9600,0.000092
FILLER_13_57,VGND,li1,33.5800,48.9600,0.000077
FILLER_13_49,VGND,li1,28.9800,48.9600,0.000056
FILLER_13_38,VGND,li1,24.8400,48.9600,0.000048
FILLER_13_25,VGND,li1,18.4000,48.9600,0.000053
FILLER_13_13,VGND,li1,14.2600,48.9600,0.000056
FILLER_13_6,VGND,li1,8.5100,48.9600,0.000058
FILLER_12_110,VGND,li1,56.3500,43.5200,0.000082
FILLER_12_73,VGND,li1,40.9400,43.5200,0.000065
FILLER_12_61,VGND,li1,36.3400,43.5200,0.000060
FILLER_12_49,VGND,li1,30.8200,43.5200,0.000051
FILLER_12_24,VGND,li1,16.7900,43.5200,0.000055
FILLER_12_18,VGND,li1,15.1800,43.5200,0.000059
FILLER_12_6,VGND,li1,8.7400,43.5200,0.000065
FILLER_11_120,VGND,li1,60.9500,43.5200,0.000085
FILLER_11_113,VGND,li1,57.7300,43.5200,0.000083
FILLER_11_111,VGND,li1,56.8100,43.5200,0.000082
FILLER_11_91,VGND,li1,48.3000,43.5200,0.000076
FILLER_11_81,VGND,li1,44.1600,43.5200,0.000070
FILLER_11_69,VGND,li1,40.0200,43.5200,0.000065
FILLER_11_57,VGND,li1,34.5000,43.5200,0.000058
FILLER_11_48,VGND,li1,29.4400,43.5200,0.000051
FILLER_10_123,VGND,li1,62.3300,38.0800,0.000159
FILLER_10_101,VGND,li1,52.4400,38.0800,0.000149
FILLER_10_92,VGND,li1,49.2200,38.0800,0.000145
FILLER_10_83,VGND,li1,43.9300,38.0800,0.000135
FILLER_10_77,VGND,li1,42.3200,38.0800,0.000135
FILLER_10_56,VGND,li1,31.5100,38.0800,0.000099
FILLER_10_48,VGND,li1,29.4400,38.0800,0.000089
FILLER_10_36,VGND,li1,24.8400,38.0800,0.000065
FILLER_10_32,VGND,li1,20.4700,38.0800,0.000071
FILLER_10_27,VGND,li1,18.1700,38.0800,0.000073
FILLER_10_19,VGND,li1,14.7200,38.0800,0.000076
FILLER_10_9,VGND,li1,10.1200,38.0800,0.000077
FILLER_10_3,VGND,li1,7.1300,38.0800,0.000077
FILLER_9_68,VGND,li1,37.0300,38.0800,0.000121
FILLER_9_60,VGND,li1,34.9600,38.0800,0.000115
FILLER_9_22,VGND,li1,16.1000,38.0800,0.000074
FILLER_8_122,VGND,li1,62.1000,32.6400,0.000126
FILLER_8_92,VGND,li1,48.0700,32.6400,0.000114
FILLER_8_82,VGND,li1,43.7000,32.6400,0.000103
FILLER_8_73,VGND,li1,40.4800,32.6400,0.000098
FILLER_8_69,VGND,li1,37.4900,32.6400,0.000091
FILLER_8_57,VGND,li1,34.5000,32.6400,0.000083
FILLER_8_45,VGND,li1,28.9800,32.6400,0.000065
FILLER_8_29,VGND,li1,19.3200,32.6400,0.000057
FILLER_8_17,VGND,li1,13.5700,32.6400,0.000064
FILLER_8_10,VGND,li1,10.3500,32.6400,0.000067
FILLER_7_122,VGND,li1,62.1000,32.6400,0.000126
FILLER_7_104,VGND,li1,53.8200,32.6400,0.000121
FILLER_7_80,VGND,li1,42.5500,32.6400,0.000103
FILLER_7_57,VGND,li1,32.4300,32.6400,0.000072
FILLER_7_54,VGND,li1,30.8200,32.6400,0.000072
FILLER_7_27,VGND,li1,18.4000,32.6400,0.000060
FILLER_6_85,VGND,li1,44.8500,27.2000,0.000192
FILLER_6_62,VGND,li1,34.2700,27.2000,0.000151
FILLER_6_18,VGND,li1,14.2600,27.2000,0.000122
FILLER_6_11,VGND,li1,10.8100,27.2000,0.000128
FILLER_5_122,VGND,li1,62.1000,27.2000,0.000228
FILLER_5_111,VGND,li1,56.8100,27.2000,0.000224
FILLER_5_69,VGND,li1,37.4900,27.2000,0.000162
FILLER_5_55,VGND,li1,31.0500,27.2000,0.000126
FILLER_5_23,VGND,li1,16.3300,27.2000,0.000118
FILLER_4_97,VGND,li1,50.6000,21.7600,0.000154
FILLER_4_85,VGND,li1,44.8500,21.7600,0.000137
FILLER_4_80,VGND,li1,42.5500,21.7600,0.000132
FILLER_4_3,VGND,li1,7.3600,21.7600,0.000104
FILLER_3_123,VGND,li1,62.3300,21.7600,0.000165
FILLER_3_117,VGND,li1,59.5700,21.7600,0.000165
FILLER_3_88,VGND,li1,46.4600,21.7600,0.000145
FILLER_3_55,VGND,li1,31.0500,21.7600,0.000096
FILLER_3_51,VGND,li1,29.2100,21.7600,0.000089
FILLER_3_38,VGND,li1,23.2300,21.7600,0.000077
FILLER_3_24,VGND,li1,16.7900,21.7600,0.000090
FILLER_2_89,VGND,li1,46.9200,16.3200,0.000125
FILLER_2_52,VGND,li1,29.6700,16.3200,0.000075
FILLER_2_13,VGND,li1,11.9600,16.3200,0.000074
FILLER_1_122,VGND,li1,62.1000,16.3200,0.000147
FILLER_1_67,VGND,li1,36.8000,16.3200,0.000096
FILLER_1_57,VGND,li1,31.9700,16.3200,0.000082
FILLER_1_55,VGND,li1,31.0500,16.3200,0.000075
FILLER_0_122,VGND,li1,62.1000,10.8800,0.000108
FILLER_0_117,VGND,li1,59.5700,10.8800,0.000107
FILLER_0_111,VGND,li1,56.8100,10.8800,0.000106
FILLER_0_98,VGND,li1,51.0600,10.8800,0.000100
FILLER_0_85,VGND,li1,45.0800,10.8800,0.000091
FILLER_0_83,VGND,li1,43.9300,10.8800,0.000091
FILLER_0_57,VGND,li1,31.9700,10.8800,0.000062
FILLER_0_29,VGND,li1,19.3200,10.8800,0.000053
clkload2,VGND,li1,48.9900,54.4000,0.000228
clkload1,VGND,li1,41.8600,27.2000,0.000182
clkload0,VGND,li1,24.1500,21.7600,0.000077
clkbuf_2_3__f_clk,VGND,li1,51.0600,54.4000,0.000235
clkbuf_2_2__f_clk,VGND,li1,28.5200,54.4000,0.000133
clkbuf_2_1__f_clk,VGND,li1,47.8400,27.2000,0.000210
clkbuf_2_0__f_clk,VGND,li1,26.2200,27.2000,0.000100
clkbuf_0_clk,VGND,li1,36.3400,38.0800,0.000115
fanout69,VGND,li1,46.4600,43.5200,0.000074
fanout68,VGND,li1,26.2200,43.5200,0.000046
fanout67,VGND,li1,45.5400,16.3200,0.000125
fanout66,VGND,li1,15.1800,21.7600,0.000095
output65,VGND,li1,60.2600,27.2000,0.000228
output64,VGND,li1,49.6800,10.8800,0.000100
output63,VGND,li1,58.4200,27.2000,0.000227
output62,VGND,li1,58.4200,21.7600,0.000164
output61,VGND,li1,60.7200,16.3200,0.000147
output60,VGND,li1,54.7400,21.7600,0.000161
output59,VGND,li1,58.4200,32.6400,0.000126
output58,VGND,li1,61.6400,43.5200,0.000085
output57,VGND,li1,61.6400,54.4000,0.000246
output56,VGND,li1,61.6400,38.0800,0.000159
output55,VGND,li1,61.6400,59.8400,0.000135
output54,VGND,li1,60.2600,65.2800,0.000202
output53,VGND,li1,58.4200,65.2800,0.000200
output52,VGND,li1,58.4200,65.2800,0.000200
output51,VGND,li1,33.5800,65.2800,0.000135
output50,VGND,li1,45.5400,65.2800,0.000177
output49,VGND,li1,27.1400,65.2800,0.000096
output48,VGND,li1,9.6600,65.2800,0.000113
output47,VGND,li1,7.8200,65.2800,0.000115
output46,VGND,li1,7.8200,54.4000,0.000118
output45,VGND,li1,61.6400,48.9600,0.000128
output44,VGND,li1,13.3400,65.2800,0.000109
output43,VGND,li1,11.5000,65.2800,0.000112
output42,VGND,li1,7.8200,27.2000,0.000130
output41,VGND,li1,7.8200,43.5200,0.000066
output40,VGND,li1,20.7000,10.8800,0.000053
output39,VGND,li1,9.6600,21.7600,0.000102
output38,VGND,li1,7.8200,21.7600,0.000104
output37,VGND,li1,9.6600,27.2000,0.000128
output36,VGND,li1,58.4200,10.8800,0.000107
output35,VGND,li1,30.3600,10.8800,0.000062
output34,VGND,li1,61.6400,65.2800,0.000202
input33,VGND,li1,9.2000,16.3200,0.000075
input32,VGND,li1,25.0700,10.8800,0.000046
input31,VGND,li1,37.9500,16.3200,0.000103
input30,VGND,li1,36.1100,21.7600,0.000109
input29,VGND,li1,37.9500,16.3200,0.000103
input28,VGND,li1,54.9700,32.6400,0.000123
input27,VGND,li1,56.3500,21.7600,0.000161
input26,VGND,li1,59.8000,38.0800,0.000158
input25,VGND,li1,42.0900,59.8400,0.000108
input24,VGND,li1,43.4700,59.8400,0.000108
input23,VGND,li1,51.7500,32.6400,0.000118
input22,VGND,li1,48.0700,59.8400,0.000120
input21,VGND,li1,61.8700,43.5200,0.000085
input20,VGND,li1,40.2500,59.8400,0.000104
input19,VGND,li1,56.3500,59.8400,0.000132
input18,VGND,li1,30.5900,65.2800,0.000120
input17,VGND,li1,36.5700,65.2800,0.000146
input16,VGND,li1,25.5300,65.2800,0.000096
input15,VGND,li1,19.5500,65.2800,0.000098
input14,VGND,li1,11.7300,59.8400,0.000069
input13,VGND,li1,9.4300,54.4000,0.000116
input12,VGND,li1,60.0300,43.5200,0.000085
input11,VGND,li1,7.5900,43.5200,0.000066
input10,VGND,li1,7.5900,48.9600,0.000058
input9,VGND,li1,19.5500,38.0800,0.000071
input8,VGND,li1,8.9700,38.0800,0.000077
input7,VGND,li1,19.5500,16.3200,0.000067
input6,VGND,li1,20.9300,21.7600,0.000082
input5,VGND,li1,27.3700,21.7600,0.000081
input4,VGND,li1,28.7500,16.3200,0.000067
input3,VGND,li1,36.5700,16.3200,0.000096
input2,VGND,li1,28.2900,32.6400,0.000065
input1,VGND,li1,60.0300,43.5200,0.000085
TAP_TAPCELL_ROW_20_87,VGND,li1,57.2700,65.5710,0.000200
TAP_TAPCELL_ROW_20_86,VGND,li1,44.3900,65.5710,0.000172
TAP_TAPCELL_ROW_20_85,VGND,li1,31.5100,65.5710,0.000120
TAP_TAPCELL_ROW_20_84,VGND,li1,18.6300,65.5710,0.000098
TAP_TAPCELL_ROW_19_83,VGND,li1,57.2700,64.9880,0.000200
TAP_TAPCELL_ROW_19_82,VGND,li1,31.5100,64.9880,0.000120
TAP_TAPCELL_ROW_18_81,VGND,li1,44.3900,60.1310,0.000113
TAP_TAPCELL_ROW_18_80,VGND,li1,18.6300,60.1310,0.000064
TAP_TAPCELL_ROW_17_79,VGND,li1,57.2700,59.5480,0.000132
TAP_TAPCELL_ROW_17_78,VGND,li1,31.5100,59.5480,0.000078
TAP_TAPCELL_ROW_16_77,VGND,li1,44.3900,54.6910,0.000208
TAP_TAPCELL_ROW_16_76,VGND,li1,18.6300,54.6910,0.000106
TAP_TAPCELL_ROW_15_75,VGND,li1,57.2700,54.1080,0.000243
TAP_TAPCELL_ROW_15_74,VGND,li1,31.5100,54.1080,0.000145
TAP_TAPCELL_ROW_14_73,VGND,li1,44.3900,49.2510,0.000102
TAP_TAPCELL_ROW_14_72,VGND,li1,18.6300,49.2510,0.000053
TAP_TAPCELL_ROW_13_71,VGND,li1,57.2700,48.6680,0.000125
TAP_TAPCELL_ROW_13_70,VGND,li1,31.5100,48.6680,0.000067
TAP_TAPCELL_ROW_12_69,VGND,li1,44.3900,43.8110,0.000070
TAP_TAPCELL_ROW_12_68,VGND,li1,18.6300,43.8110,0.000053
TAP_TAPCELL_ROW_11_67,VGND,li1,57.2700,43.2280,0.000082
TAP_TAPCELL_ROW_11_66,VGND,li1,31.5100,43.2280,0.000054
TAP_TAPCELL_ROW_10_65,VGND,li1,44.3900,38.3710,0.000139
TAP_TAPCELL_ROW_10_64,VGND,li1,18.6300,38.3710,0.000073
TAP_TAPCELL_ROW_9_63,VGND,li1,57.2700,37.7880,0.000155
TAP_TAPCELL_ROW_9_62,VGND,li1,31.5100,37.7880,0.000099
TAP_TAPCELL_ROW_8_61,VGND,li1,44.3900,32.9310,0.000106
TAP_TAPCELL_ROW_8_60,VGND,li1,18.6300,32.9310,0.000060
TAP_TAPCELL_ROW_7_59,VGND,li1,57.2700,32.3480,0.000126
TAP_TAPCELL_ROW_7_58,VGND,li1,31.5100,32.3480,0.000072
TAP_TAPCELL_ROW_6_57,VGND,li1,44.3900,27.4910,0.000192
TAP_TAPCELL_ROW_6_56,VGND,li1,18.6300,27.4910,0.000114
TAP_TAPCELL_ROW_5_55,VGND,li1,57.2700,26.9080,0.000224
TAP_TAPCELL_ROW_5_54,VGND,li1,31.5100,26.9080,0.000137
TAP_TAPCELL_ROW_4_53,VGND,li1,44.3900,22.0510,0.000137
TAP_TAPCELL_ROW_4_52,VGND,li1,18.6300,22.0510,0.000087
