Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_255_1513,VGND,li1,701.9600,707.2000,0.000000
FILLER_255_1504,VGND,li1,699.2000,707.2000,0.000000
FILLER_255_1492,VGND,li1,694.6000,707.2000,0.000000
FILLER_255_1483,VGND,li1,689.5400,707.2000,0.000000
FILLER_255_1471,VGND,li1,684.9400,707.2000,0.000000
FILLER_255_1462,VGND,li1,679.8800,707.2000,0.000000
FILLER_255_1450,VGND,li1,675.2800,707.2000,0.000000
FILLER_255_1441,VGND,li1,670.2200,707.2000,0.000000
FILLER_255_1429,VGND,li1,665.6200,707.2000,0.000000
FILLER_255_1420,VGND,li1,660.5600,707.2000,0.000000
FILLER_255_1408,VGND,li1,655.9600,707.2000,0.000000
FILLER_255_1399,VGND,li1,650.9000,707.2000,0.000000
FILLER_255_1387,VGND,li1,646.3000,707.2000,0.000000
FILLER_255_1378,VGND,li1,641.2400,707.2000,0.000000
FILLER_255_1366,VGND,li1,636.6400,707.2000,0.000000
FILLER_255_1357,VGND,li1,631.5800,707.2000,0.000000
FILLER_255_1345,VGND,li1,626.9800,707.2000,0.000000
FILLER_255_1336,VGND,li1,621.9200,707.2000,0.000000
FILLER_255_1324,VGND,li1,617.3200,707.2000,0.000000
FILLER_255_1315,VGND,li1,612.2600,707.2000,0.000000
FILLER_255_1303,VGND,li1,607.6600,707.2000,0.000000
FILLER_255_1294,VGND,li1,602.6000,707.2000,0.000000
FILLER_255_1282,VGND,li1,598.0000,707.2000,0.000000
FILLER_255_1273,VGND,li1,592.9400,707.2000,0.000000
FILLER_255_1261,VGND,li1,588.3400,707.2000,0.000000
FILLER_255_1252,VGND,li1,583.2800,707.2000,0.000000
FILLER_255_1240,VGND,li1,578.6800,707.2000,0.000000
FILLER_255_1231,VGND,li1,573.6200,707.2000,0.000000
FILLER_255_1219,VGND,li1,569.0200,707.2000,0.000000
FILLER_255_1210,VGND,li1,563.9600,707.2000,0.000000
FILLER_255_1198,VGND,li1,559.3600,707.2000,0.000000
FILLER_255_1189,VGND,li1,554.3000,707.2000,0.000000
FILLER_255_1177,VGND,li1,549.7000,707.2000,0.000000
FILLER_255_1168,VGND,li1,544.6400,707.2000,0.000000
FILLER_255_1156,VGND,li1,540.0400,707.2000,0.000000
FILLER_255_1147,VGND,li1,534.9800,707.2000,0.000000
FILLER_255_1135,VGND,li1,530.3800,707.2000,0.000000
FILLER_255_1126,VGND,li1,525.3200,707.2000,0.000000
FILLER_255_1114,VGND,li1,520.7200,707.2000,0.000000
FILLER_255_1105,VGND,li1,515.6600,707.2000,0.000000
FILLER_255_1093,VGND,li1,511.0600,707.2000,0.000000
FILLER_255_1084,VGND,li1,506.0000,707.2000,0.000000
FILLER_255_1072,VGND,li1,501.4000,707.2000,0.000000
FILLER_255_1063,VGND,li1,496.3400,707.2000,0.000000
FILLER_255_1051,VGND,li1,491.7400,707.2000,0.000000
FILLER_255_1042,VGND,li1,486.6800,707.2000,0.000000
FILLER_255_1030,VGND,li1,482.0800,707.2000,0.000000
FILLER_255_1021,VGND,li1,477.0200,707.2000,0.000000
FILLER_255_1009,VGND,li1,472.4200,707.2000,0.000000
FILLER_255_1000,VGND,li1,467.3600,707.2000,0.000000
FILLER_255_988,VGND,li1,462.7600,707.2000,0.000000
FILLER_255_979,VGND,li1,457.7000,707.2000,0.000000
FILLER_255_967,VGND,li1,453.1000,707.2000,0.000000
FILLER_255_958,VGND,li1,448.0400,707.2000,0.000000
FILLER_255_946,VGND,li1,443.4400,707.2000,0.000000
FILLER_255_937,VGND,li1,438.3800,707.2000,0.000000
FILLER_255_925,VGND,li1,433.7800,707.2000,0.000000
FILLER_255_916,VGND,li1,428.7200,707.2000,0.000000
FILLER_255_904,VGND,li1,424.1200,707.2000,0.000000
FILLER_255_895,VGND,li1,419.0600,707.2000,0.000000
FILLER_255_883,VGND,li1,414.4600,707.2000,0.000000
FILLER_255_874,VGND,li1,409.4000,707.2000,0.000000
FILLER_255_862,VGND,li1,404.8000,707.2000,0.000000
FILLER_255_853,VGND,li1,399.7400,707.2000,0.000000
FILLER_255_841,VGND,li1,395.1400,707.2000,0.000000
FILLER_255_832,VGND,li1,390.0800,707.2000,0.000000
FILLER_255_820,VGND,li1,385.4800,707.2000,0.000000
FILLER_255_811,VGND,li1,380.4200,707.2000,0.000000
FILLER_255_799,VGND,li1,375.8200,707.2000,0.000000
FILLER_255_790,VGND,li1,370.7600,707.2000,0.000000
FILLER_255_778,VGND,li1,366.1600,707.2000,0.000000
FILLER_255_769,VGND,li1,361.1000,707.2000,0.000000
FILLER_255_757,VGND,li1,356.5000,707.2000,0.000000
FILLER_255_748,VGND,li1,351.4400,707.2000,0.000000
FILLER_255_736,VGND,li1,346.8400,707.2000,0.000000
FILLER_255_727,VGND,li1,341.7800,707.2000,0.000000
FILLER_255_715,VGND,li1,337.1800,707.2000,0.000000
